Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [236] SVG_init              [172] enhanced_recursion     [23] pop_or_convert_from_string
 [138] SVG_justify_text       [72] equals                [275] prepare_call
 [132] SVG_layer             [162] estimate_strlen        [66] push
 [134] SVG_linetype            [6] eval_plots            [276] push_terminal
 [135] SVG_linewidth          [16] evaluate_at           [277] qt_options
 [237] SVG_local_reset       [253] event_reset           [229] quantize_normal_tics
 [123] SVG_move               [17] execute_at             [70] real
 [238] SVG_options           [165] expand_1level_macros   [32] real_expression
 [199] SVG_path              [254] expand_df_column      [278] recalc_statusline
 [145] SVG_put_text          [255] extend_input_line     [279] reset_colorbox
 [239] SVG_reset             [256] extend_token_table     [62] reset_command
 [126] SVG_set_color          [22] f_div                 [280] reset_hidden3doptions
 [169] SVG_set_font           [24] f_dollars             [281] reset_key
 [240] SVG_text              [195] f_push                [148] reset_logscale
 [200] SVG_text_angle         [69] f_pushc               [282] reset_palette
  [27] SVG_vector             [55] fill_gpval_axis        [68] reset_stack
 [241] UpdateStatusline       [61] fill_gpval_float      [230] round_outward
 [242] UpdateStatuslineWithMouseSetting [163] fill_gpval_integer [142] safe_strncpy
 [243] X11_args               [85] fill_gpval_string     [283] save_writeback_all_axes
 [2096] _GLOBAL__sub_I__Z18qt_encodingToCodec15set_encoding_id [257] find_maxl_keys [167] scanner
 [2097] __static_initialization_and_destruction_0(int, int) [139] forever_iteration [284] set_cbminmax
 [2092] qt_noop()             [30] fpe                    [13] set_colorsequence
 [2098] ensureOptionsCreated() [258] free_arrowstyle      [34] set_command
 [2099] QByteArray::data()    [93] free_at                [54] set_gpval_axis_sth_double
 [2100] QByteArray::detach() [220] free_histlist          [38] set_linestyle
 [2101] QByteArray::~QByteArray() [128] free_marklist     [59] set_output
 [2090] QBasicAtomicInt::ref() [41] gen_tics             [285] set_plot_with_palette
 [2088] QBasicAtomicInt::deref() [7] get_data            [286] set_term
 [2102] QChar::unicode()     [129] get_num               [287] set_terminal
 [2103] QColor::QColor(int, int, int, int) [196] get_style [204] setup_tics
 [2104] QPoint::QPoint()     [259] get_terminals_names   [288] show_version
 [2105] QString::QString(char const*) [173] get_udv_by_name [231] sp_free
 [2093] QString::QString(QString const&) [260] get_user_env [289] splot_map_deactivate
 [2094] QString::QString()    [75] gp_alloc               [15] store2d_point
 [2089] QString::~QString()  [261] gp_atexit             [168] string_expand_macros
 [2106] QString::operator+=(QChar) [262] gp_exit_cleanup  [44] string_or_express
 [2091] QString::operator+=(QString const&) [183] gp_expand_tilde [119] temp_at
 [2107] QtOption::QtOption()  [82] gp_realloc            [136] term_apply_lp_properties
 [2095] QBasicAtomicInt::operator!=(int) const [74] gp_strdup [290] term_close_output
 [2108] operator+(char const*, QString const&) [81] gpfree_string [291] term_end_plot
 [2109] operator+(QString const&, char const*) [141] gprintf [292] term_initialise
 [2110] operator+(QString const&, QString const&) [90] ignore_enhanced [232] term_reset
 [2111] operator+(QString const&, char) [263] init_color [293] term_set_output
  [94] accept_AND_expression  [63] init_constants        [294] term_start_plot
  [95] accept_additive_expression [264] init_fit          [40] try_to_get_string
  [96] accept_bitshift_expression [265] init_histogram   [295] unset_angles
  [97] accept_equality_expression [266] init_memory      [296] unset_arrowstyles
  [98] accept_exclusive_OR_expression [11] init_session  [149] unset_axislabel
  [99] accept_inclusive_OR_expression [267] init_terminal [125] unset_axislabel_or_title
 [100] accept_logical_AND_expression [197] initialize_use_spec [297] unset_boxplot
 [101] accept_logical_OR_expression [33] int_expression  [298] unset_boxwidth
 [102] accept_multiplicative_expression [268] interrupt_setup [299] unset_cntrlabel
 [103] accept_relational_expression [206] invalidate_palette [300] unset_cntrparam
  [89] add_action            [146] is_definition         [301] unset_contour
 [181] add_udv               [207] is_plot_with_colorbox [302] unset_dgrid3d
  [76] add_udv_by_name       [208] is_plot_with_palette  [303] unset_dummy
 [244] adjust_offsets        [104] isanumber             [304] unset_fillstyle
  [73] almost_equals          [80] isletter              [305] unset_fit
 [127] apply_pm3dcolor       [140] isstring              [306] unset_grid
 [211] axis_checked_extend_empty_range [177] label_width [307] unset_histogram
 [201] axis_draw_2d_zeroaxis [178] lf_pop                [308] unset_isosamples
 [212] axis_log_value_checked [179] lf_push              [309] unset_mapping
 [120] axis_name              [14] load_file             [205] unset_margin
  [45] axis_output_tics      [175] load_linetype         [150] unset_minitics
 [202] axis_position_zeroaxis [52] load_one_range        [310] unset_missing
 [213] axis_revert_and_unlog_range [53] load_range       [311] unset_offsets
 [214] axis_revert_range     [209] load_rcfile           [312] unset_origin
 [203] axis_set_graphical_range [184] loadpath_fopen     [313] unset_parametric
 [215] axis_unlog_interval   [269] loadpath_handler      [314] unset_pointintervalbox
  [49] boundary              [270] locale_handler        [315] unset_pointsize
 [245] builtin_cancel_zoom   [176] lookup_ftable         [316] unset_polar
 [216] change_term           [159] lookup_table          [151] unset_range
 [156] check_for_iteration    [35] lp_parse              [317] unset_samples
 [174] check_for_mouse_events [185] m_capture            [318] unset_size
  [25] check_for_variable_color [221] m_quote_capture    [319] unset_style_circle
  [18] check_missing         [222] make_tics             [320] unset_style_ellipse
  [67] check_stack           [166] map_position_r        [321] unset_style_rectangle
 [157] cleanup_iteration      [29] map_x                 [322] unset_textbox_style
 [246] clear_binary_records   [28] map_y                 [152] unset_tics
 [188] clear_df_column_headers [223] newpath             [323] unset_ticslevel
 [189] clip_line             [160] next_iteration        [153] unset_timedata
 [170] clip_point            [224] not_a_number          [324] unset_timefmt
 [217] closepath             [147] on_page               [325] unset_timestamp
   [2] command               [105] parse_AND_expression  [326] unset_view
  [31] const_express         [106] parse_additive_expression [327] unset_zero
  [39] const_string_express  [107] parse_assignment_expression [154] unset_zeroaxis
 [124] convert               [108] parse_bitshift_expression [50] update_gpval_variables
 [218] copy_or_invent_formatstring [36] parse_color_name [328] update_plot_bounds
 [182] copy_str               [37] parse_colorspec       [329] update_ruler
 [190] cp_alloc              [109] parse_conditional_expression [186] widest_tic_callback
  [84] cp_extend             [271] parse_driver          [155] write_multiline
 [247] cp_free               [110] parse_equality_expression [48] xtick2d_callback
 [191] default_arrow_style    [86] parse_esc             [330] xy_format
  [60] define                [111] parse_exclusive_OR_expression [47] ytick2d_callback
 [198] del_udv_by_name       [112] parse_expression       [64] <cycle 1>
 [192] df_close              [113] parse_inclusive_OR_expression
